language;allowance_id;theme;group_by;financing_category;financing_id;financing_label;financing_year;financing_type;budget_or_final;donor_type;allowance_label
de;10;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;natürliche Person;Zuwender/in: Hug Piero, Akteur/in: GRÜNE Schweiz, Bern
de;1039;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;natürliche Person;Zuwender/in: Schwander Achim, Akteur/in: Sozialdemokratische Partei der Schweiz, Bern
de;1042;allowances;alphabetical;Kampagnenfinanzierung;5;09.06.2024 Maximal 10 % des Einkommens für die Krankenkassenprämien (Prämien-Entlastungs-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: economiesuisse, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;1045;allowances;alphabetical;Kampagnenfinanzierung;5;09.06.2024 Maximal 10 % des Einkommens für die Krankenkassenprämien (Prämien-Entlastungs-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Zürcher Handelskammer, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;1046;allowances;alphabetical;Kampagnenfinanzierung;5;09.06.2024 Maximal 10 % des Einkommens für die Krankenkassenprämien (Prämien-Entlastungs-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: KMU- und Gewerbeverband Kanton Zürich, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;105;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Grünliberale Partei Schweiz, Akteur/in: Grünliberale Kanton Thurgau, Frauenfeld
de;1050;allowances;alphabetical;Kampagnenfinanzierung;5;09.06.2024 Maximal 10 % des Einkommens für die Krankenkassenprämien (Prämien-Entlastungs-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Zürcher Handelskammer, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;107;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Supporterclub der FDP.Die Liberalen Kanton Bern, Akteur/in: FDP.Die Liberalen Kanton Bern, Bern
de;1074;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: WWF Schweiz, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;1075;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Volkart Stiftung, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;1076;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Clima Now, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;1077;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Oak Foundation, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;1078;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Greenpeace, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;1079;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Solarspar, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;108;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: FDP Schweiz, Akteur/in: FDP.Die Liberalen Kanton Bern, Bern
de;1080;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Schweizerische Energiestiftung, Akteur/in: Schweizerische Energie-Stiftung, Zürich
de;11;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Bären Club: Der Gönnerverein der SVP Kanton Bern, Akteur/in: Überparteiliches Wahlkomitee Werner Salzmann in den Ständerat, Mülchi
de;110;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Schweizerischer Gewerbeverband sgv, Akteur/in: Schneeberger Daniela, Thürnen
de;111;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Schweizerischer Gewerbeverband, Akteur/in: Brunner Hansjörg, Wallenwil
de;112;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Hauseigentümerverband Kanton Zürich, Akteur/in: Rueff-Frenkel Sonja, Zürich
de;1128;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Zürcher Handelskammer, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1129;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Zürcher Handelskammer, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;113;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Schweizerischer Arbeitgeberverband, Akteur/in: Grünliberale Partei Schweiz, Bern
de;1130;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: economiesuisse, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1131;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Schweizerischer Gewerbeverband, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1132;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: economiesuisse, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1133;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Schweizerischer Arbeitgeberverband, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1134;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Schweizerischer Gewerbeverband, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1135;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: economiesuisse, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1136;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Schweizerischer Arbeitgeberverband, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1137;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Fédération des entreprises romandes Genève, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1138;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Fédération des entreprises romandes Genève, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1139;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Schweizerischer Gewerbeverband, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;114;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Nokté Média Sàrl, Akteur/in: Association Nasrat Latif au Conseil national, Lausanne
de;1140;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: economiesuisse, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1141;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Swissmem, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1142;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Swissmem, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1143;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;"Zuwender/in: Swissmem, Akteur/in: Allianz ""Nein zur 13. AHV-Rente"", Zürich"
de;1146;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: economiesuisse, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1147;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Swiss Re Management Ltd., Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1148;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;natürliche Person;Zuwender/in: Ehinger Oliver, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1149;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Bonny Stiftung für Freiheit, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1150;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Freunde der FDP, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1151;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Stiftung Gambit, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1152;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Zürcher Handelskammer, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1153;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: UBS AG, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1154;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Swiss Re Management Ltd., Akteur/in: Komitee Renteninitiative Ja, Zürich
de;1155;allowances;alphabetical;Kampagnenfinanzierung;4;03.03.2024 Für eine sichere und nachhaltige Altersvorsorge (Renteninitiative);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Arbeitgeberverband der Banken in der Schweiz, Akteur/in: Komitee Renteninitiative Ja, Zürich
de;117;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Touring Club Schweiz, Akteur/in: Richner Simone, Bern
de;118;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: TCS Sektion Wallis, Akteur/in: Bregy Philipp Matthias, Naters
de;119;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: TCS Schweiz, Akteur/in: Bregy Philipp Matthias, Naters
de;1195;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Gewerkschaft des Verkehrspersonals SEV, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1196;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Gewerkschaft syndicom, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1197;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Gewerkschaft Unia, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1198;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Verband öffentliches Personal VPOD, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1199;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Syndicat interprofessionnel de travailleuses et travailleurs SIT, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;12;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Grünliberale Partei Schweiz, Akteur/in: Grünliberale Partei des Kantons Solothurn, Solothurn
de;1200;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: PVB, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1201;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: SBPV, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1202;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: garanto, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1203;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: SSM, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1204;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: AvenirSocial, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1205;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Kapers, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1206;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: SMV, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1207;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: SzeneSchweiz, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1208;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Helvetica, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1209;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Nautilus, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1210;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: ESPA, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1211;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: Association des Amis de Jost Steiger, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;1212;allowances;alphabetical;Kampagnenfinanzierung;3;03.03.2024 Für ein besseres Leben im Alter (Initiative für eine 13. AHV-Rente);;campaign_financing;Definitive Zahlen;juristische Person oder Personengesellschaft;Zuwender/in: SGB, Akteur/in: Schweizerischer Gewerkschaftsbund (SGB), Bern
de;122;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Walliser Gewerbeverband, Akteur/in: Bregy Philipp Matthias, Naters
de;1234;allowances;alphabetical;Kampagnenfinanzierung;6;09.06.2024 Für tiefere Prämien – Kostenbremse im Gesundheitswesen (Kostenbremse-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: economiesuisse, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;1235;allowances;alphabetical;Kampagnenfinanzierung;6;09.06.2024 Für tiefere Prämien – Kostenbremse im Gesundheitswesen (Kostenbremse-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Zürcher Handelskammer, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;1236;allowances;alphabetical;Kampagnenfinanzierung;6;09.06.2024 Für tiefere Prämien – Kostenbremse im Gesundheitswesen (Kostenbremse-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Zürcher Handelskammer, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;1237;allowances;alphabetical;Kampagnenfinanzierung;6;09.06.2024 Für tiefere Prämien – Kostenbremse im Gesundheitswesen (Kostenbremse-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: KMU- und Gewerbeverband Kanton Zürich, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;1238;allowances;alphabetical;Kampagnenfinanzierung;6;09.06.2024 Für tiefere Prämien – Kostenbremse im Gesundheitswesen (Kostenbremse-Initiative);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: F. Hoffmann-La Roche AG, Akteur/in: Allianz 2x Nein zu den Gesundheitsinitiativen, Bern
de;124;allowances;alphabetical;Kampagnenfinanzierung;1;22.10.2023 Nationalratswahlen 2023;2023;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Schweizerischer Gewerbeverband, Akteur/in: Bregy Philipp Matthias, Naters
de;1242;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Freie Landschaft, Akteur/in: Bündnis für Natur und Landschaft Schweiz, Bern
de;1243;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;natürliche Person;Zuwender/in: Famille Hug Piero, Akteur/in: Bündnis für Natur und Landschaft Schweiz, Bern
de;1244;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Alpiq SA, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
de;1245;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Groupe E SA, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
de;1246;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Romande Energie SA, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
de;1247;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Ville de Lausanne, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
de;1248;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Electricita svizzera italiana, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
de;1249;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: Verband Schweizerischer Elektrizitätsunternehmen VSE, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
de;1250;allowances;alphabetical;Kampagnenfinanzierung;8;09.06.2024 Bundesgesetz vom 29. September 2023 über eine sichere Stromversorgung mit erneuerbaren Energien (Änderung des Energiegesetzes und des Stromversorgungsgesetzes);;campaign_financing;Budgetzahlen;juristische Person oder Personengesellschaft;Zuwender/in: economiesuisse, Akteur/in: Allianz für eine sichere Stromversorgung, Bern
