language;declaration_id;candidate_seq;last_name;first_name;canton;party_affiliation;candidate_group
it;elections-1-B-001;1;Hegglin;Peter;Zugo;Alleanza del Centro;
it;elections-1-B-001;2;Pfister;Gerhard;Zugo;Alleanza del Centro;
it;elections-1-B-001;3;Käch;Manuela;Zugo;Alleanza del Centro;
it;elections-1-B-001;4;Rust;Peter;Zugo;Alleanza del Centro;
it;elections-1-B-001;5;Barmet;Monika;Zugo;Alleanza del Centro;
it;elections-1-B-001;6;Abramovic;Ivan;Zugo;Alleanza del Centro;
it;elections-1-B-001;7;Battiston;Gabriele;Zugo;Alleanza del Centro;
it;elections-1-B-001;8;Meierhans;Lena;Zugo;Alleanza del Centro;
it;elections-1-B-001;9;Röösli;Flavia;Zugo;Alleanza del Centro;
it;elections-1-B-001;10;Iten;Patrick;Zugo;Alleanza del Centro;
it;elections-1-B-001;11;Wiederkehr;Roger;Zugo;Alleanza del Centro;
it;elections-1-B-001;12;Kremmel;Corina;Zugo;Alleanza del Centro;
it;elections-1-B-001;13;Ebneter;Matthias;Zugo;Alleanza del Centro;
it;elections-1-B-002;1;Paganini;Nicolò;San Gallo;Alleanza del Centro;
it;elections-1-B-003;1;Häberli-Koller;Brigitte;Turgovia;Alleanza del Centro;
it;elections-1-B-003;2;Stark;Jakob;Turgovia;Unione democratica di Centro;
it;elections-1-B-003;3;Brunner;Hansjörg;Turgovia;PLR.I Liberali Radicali;
it;elections-1-B-003;4;Gutjahr;Diana;Turgovia;Unione democratica di Centro;
it;elections-1-B-003;5;Hollenstein;Roland;Turgovia;Alleanza del Centro;
it;elections-1-B-003;6;Leu;Thomas;Turgovia;PLR.I Liberali Radicali;
it;elections-1-B-003;7;Lohr;Christian;Turgovia;Alleanza del Centro;
it;elections-1-B-003;8;Macedo;Gabriel;Turgovia;PLR.I Liberali Radicali;
it;elections-1-B-003;9;Mader;Christian;Turgovia;Unione Democratica Federale;
it;elections-1-B-003;10;Madörin;Lukas;Turgovia;Unione Democratica Federale;
it;elections-1-B-003;11;Schenk;Peter;Turgovia;Unione Democratica Federale;
it;elections-1-B-003;12;Schmid;Pascal;Turgovia;Unione democratica di Centro;
it;elections-1-B-003;13;Stähl;Michèle;Turgovia;PLR.I Liberali Radicali;
it;elections-1-B-003;14;Strupler;Manuel;Turgovia;Unione democratica di Centro;
it;elections-1-B-003;15;Vietze;Kristiane;Turgovia;PLR.I Liberali Radicali;
it;elections-1-B-004;1;Feller;Olivier;Vaud;PLR.I Liberali Radicali;
it;elections-1-B-005;1;Gutjahr;Diana;Turgovia;Unione democratica di Centro;
it;elections-1-B-005;2;Strupler;Manuel;Turgovia;Unione democratica di Centro;
it;elections-1-B-005;3;Schmid;Pascal;Turgovia;Unione democratica di Centro;
it;elections-1-B-005;4;Bachmann;Eveline;Turgovia;Unione democratica di Centro;
it;elections-1-B-005;5;Neuweiler;Denise;Turgovia;Unione democratica di Centro;
it;elections-1-B-005;6;Ricklin;Judith;Turgovia;Unione democratica di Centro;
it;elections-1-B-005;7;Stark;Jakob;Turgovia;Unione democratica di Centro;
it;elections-1-B-006;1;Schmid;Pascal;Turgovia;Unione democratica di Centro;
it;elections-1-B-007;1;Brahier;Amélie;Giura;Alleanza del Centro;
it;elections-1-B-007;2;Voillat;Magali;Giura;Alleanza del Centro;
it;elections-1-B-007;3;Froidevaux;Anne;Giura;Alleanza del Centro;
it;elections-1-B-007;4;Corbat;Gauthier;Giura;Alleanza del Centro;
it;elections-1-B-007;5;Piquerez;Clément;Giura;Alleanza del Centro;
it;elections-1-B-007;6;Montavon;Aubin;Giura;Alleanza del Centro;
it;elections-1-B-007;7;Juillard;Charles;Giura;Alleanza del Centro;
it;elections-1-B-007;8;Monin;François;Giura;Alleanza del Centro;
it;elections-1-B-008;1;Zuberbühler;David;Appenzello Esterno;Unione democratica di Centro;
it;elections-1-B-009;1;Rohrer;Sofia;Zurigo;Altri partiti politici;
it;elections-1-B-009;2;Mitondo;Florine;Zurigo;Altri partiti politici;
it;elections-1-B-009;3;Vareni;Dario;Zurigo;Altri partiti politici;
it;elections-1-B-009;4;Muster;Valeria;Zurigo;Altri partiti politici;
it;elections-1-B-009;5;Columberg;Leandra;Zurigo;Altri partiti politici;
it;elections-1-B-009;6;Gürsoy;Selay;Zurigo;Altri partiti politici;
it;elections-1-B-009;7;Fischer;Laura;Zurigo;Altri partiti politici;
it;elections-1-B-009;8;Weidmann;Michi;Zurigo;Altri partiti politici;
it;elections-1-B-009;9;Akdemir;Eda;Zurigo;Altri partiti politici;
it;elections-1-B-009;10;Schulz;Lois;Zurigo;Altri partiti politici;
it;elections-1-B-009;11;Stettler;Somon;Zurigo;Altri partiti politici;
it;elections-1-B-009;12;Witzig;Dimitri;Zurigo;Altri partiti politici;
it;elections-1-B-009;13;Frauchiger;Anna Luna;Zurigo;Altri partiti politici;
it;elections-1-B-009;14;Voss;Pia;Zurigo;Altri partiti politici;
it;elections-1-B-009;15;Muggli;Silas;Zurigo;Altri partiti politici;
it;elections-1-B-009;16;Wiesendanger;Alina;Zurigo;Altri partiti politici;
it;elections-1-B-009;17;Lohrer;Saamel;Zurigo;Altri partiti politici;
it;elections-1-B-009;18;Semenova;Daria;Zurigo;Altri partiti politici;
it;elections-1-B-009;19;Sharabi;Rebecca;Zurigo;Altri partiti politici;
it;elections-1-B-009;20;Siegfried;Wanda;Zurigo;Altri partiti politici;
it;elections-1-B-009;21;Bosshard;Leonardo;Zurigo;Altri partiti politici;
it;elections-1-B-009;22;Onambele;Alma;Zurigo;Altri partiti politici;
it;elections-1-B-009;23;Bono;Chiara;Zurigo;Altri partiti politici;
it;elections-1-B-009;24;Löffler;Alicia;Zurigo;Altri partiti politici;
it;elections-1-B-009;25;Landau;Ben;Zurigo;Altri partiti politici;
it;elections-1-B-009;26;Wehrli;Finn;Zurigo;Altri partiti politici;
it;elections-1-B-009;27;Forestier;Sarina;Zurigo;Altri partiti politici;
it;elections-1-B-009;28;Suter;Jan;Zurigo;Altri partiti politici;
it;elections-1-B-009;29;Rüegg;Rafael;Zurigo;Altri partiti politici;
it;elections-1-B-009;30;Nater;Nora;Zurigo;Altri partiti politici;
it;elections-1-B-009;31;Käser;Lukas;Zurigo;Altri partiti politici;
it;elections-1-B-009;32;Speer;Jelena;Zurigo;Altri partiti politici;
it;elections-1-B-009;33;Lusti;Gian;Zurigo;Altri partiti politici;
it;elections-1-B-009;34;Hammad;Nevin;Zurigo;Partito socialista svizzero;
it;elections-1-B-009;35;Siegrist;Nicola;Zurigo;Partito socialista svizzero;
it;elections-1-B-009;36;Yildiz;Efe;Zurigo;Partito socialista svizzero;
it;elections-1-B-010;1;Borer-Mathys;Barbara;Argovia;Unione democratica di Centro;
it;elections-1-B-011;1;Giezendanner;Benjamin;Argovia;Unione democratica di Centro;
it;elections-1-B-011;2;Glarner;Andreas;Argovia;Unione democratica di Centro;
it;elections-1-B-011;3;Burgherr;Thomas;Argovia;Partito evangelico svizzero;
it;elections-1-B-011;4;Bircher;Martina;Argovia;Unione democratica di Centro;
it;elections-1-B-011;5;Heimgartner;Stefanie;Argovia;Unione democratica di Centro;
it;elections-1-B-011;6;Huber;Alois;Argovia;Unione democratica di Centro;
it;elections-1-B-011;7;Riner;Christoph;Argovia;Unione democratica di Centro;
it;elections-1-B-011;8;Glur;Christian;Argovia;Unione democratica di Centro;
it;elections-1-B-011;9;Hagenbuch;Christoph;Argovia;Unione democratica di Centro;
it;elections-1-B-011;10;Stutz;Désirée;Argovia;Unione democratica di Centro;
it;elections-1-B-011;11;Barp;Miro;Argovia;Unione democratica di Centro;
it;elections-1-B-011;12;Borer-Mathys;Barbara;Argovia;Unione democratica di Centro;
it;elections-1-B-011;13;Burger;Nicole;Argovia;Unione democratica di Centro;
it;elections-1-B-011;14;Gosteli;Patrick;Argovia;Unione democratica di Centro;
it;elections-1-B-011;15;Gut;Philipp;Argovia;Unione democratica di Centro;
it;elections-1-B-011;16;Jäggi;Rolf;Argovia;Unione democratica di Centro;
it;elections-1-B-012;1;Vincenz-Stauffacher;Susanne;San Gallo;PLR.I Liberali Radicali;
it;elections-1-B-012;2;Dobler;Marcel;San Gallo;PLR.I Liberali Radicali;
it;elections-1-B-012;3;Abderhalden;Andrea;San Gallo;PLR.I Liberali Radicali;
it;elections-1-B-012;4;Toldo;Thomas;San Gallo;PLR.I Liberali Radicali;
it;elections-1-B-012;5;Paganini;Nicolo;San Gallo;Alleanza del Centro;
it;elections-1-B-012;6;Bärlocher;Christoph;San Gallo;Alleanza del Centro;
it;elections-1-B-012;7;Dürr;Patrick;San Gallo;Alleanza del Centro;
it;elections-1-B-012;8;Grünenfelder;Daniel;San Gallo;Alleanza del Centro;
it;elections-1-B-012;9;Büchel;Roland Rino;San Gallo;Unione democratica di Centro;
it;elections-1-B-012;10;Egger;Mike;San Gallo;Unione democratica di Centro;
it;elections-1-B-012;11;Gartmann;Walter;San Gallo;Unione democratica di Centro;
it;elections-1-B-012;12;Götte;Michael;San Gallo;Unione democratica di Centro;
it;elections-1-B-013;1;Silberschmidt;Andri;Zurigo;PLR.I Liberali Radicali;
it;elections-1-B-014;1;Spring;Laura;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;2;Töngi;Michael;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;3;Wiget;Alina;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;4;Zbinden;Samuel;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;5;Günes;Erbil;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;6;Estermann;Rahel;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;7;Aregger;Markus;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;8;Studhalter;Irina;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;9;Koch;Hannes;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;10;Heselhaus;Sabine;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;11;Hofer;Andreas;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;12;Christen Weizenegger;Claudia;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;13;Wiget;Cyrill;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;14;Kopp;Gabi;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;15;Steiger;Urs;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;16;Felber;Caroline;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;17;Lerch;Peter;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;18;Hruza Schmid;Peter;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;19;Meile;Antonia;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;20;Rolla;Christov;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;21;Sebastiampillai;Sofia;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;22;Liembd;Marco;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;23;Meyer;Simon;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;24;Mahler;Val;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;25;Ciallella;Jan;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;26;Walther;Lukas;Lucerna;VERDI Svizzeri;
it;elections-1-B-014;27;Wüest;Angela;Lucerna;VERDI Svizzeri;
it;elections-1-B-015;1;;;in tutta la Svizzera;VERDI Svizzeri;Nationalratswahlen
it;elections-1-B-016;1;Grüter;Franz;Lucerna;Unione democratica di Centro;
it;elections-1-B-017;1;Farinelli;Alex;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-018;1;Walti;Beat;Zurigo;PLR.I Liberali Radicali;
it;elections-1-B-019;1;Avdili;Përparim;Zurigo;PLR.I Liberali Radicali;
it;elections-1-B-020;1;;;in tutta la Svizzera;Partito socialista svizzero;Nationale Wahlen 2023 JUSO Schweiz
it;elections-1-B-021;1;Rogenmoser;Romaine;Zurigo;Unione democratica di Centro;
it;elections-1-B-022;1;Binder-Keller;Marianne;Argovia;Alleanza del Centro;
it;elections-1-B-022;2;Meier;Andreas;Argovia;Alleanza del Centro;
it;elections-1-B-022;3;Bally;Maya;Argovia;Alleanza del Centro;
it;elections-1-B-022;4;Bucher;Ralf;Argovia;Alleanza del Centro;
it;elections-1-B-022;5;Kaufmann;Alfons Paul;Argovia;Alleanza del Centro;
it;elections-1-B-022;6;Bachmann-Roth;Christina;Argovia;Alleanza del Centro;
it;elections-1-B-022;7;Saner;Edith;Argovia;Alleanza del Centro;
it;elections-1-B-022;8;Rotzetter;Andre;Argovia;Alleanza del Centro;
it;elections-1-B-022;9;Wyler;Roman;Argovia;Alleanza del Centro;
it;elections-1-B-022;10;Wick;Jacqueline;Argovia;Alleanza del Centro;
it;elections-1-B-022;11;Baur;Jürg;Argovia;Alleanza del Centro;
it;elections-1-B-022;12;Brem-Ingold;Rita;Argovia;Alleanza del Centro;
it;elections-1-B-022;13;Schneider;Markus;Argovia;Alleanza del Centro;
it;elections-1-B-022;14;Weishaupt;Robert;Argovia;Alleanza del Centro;
it;elections-1-B-022;15;Landolfo;Isabell;Argovia;Alleanza del Centro;
it;elections-1-B-022;16;Mezzi;Daniele;Argovia;Alleanza del Centro;
it;elections-1-B-023;1;Brodard;Claude;Friburgo;PLR.I Liberali Radicali;
it;elections-1-B-024;1;Bürki-Kopp;Simon;Soletta;Partito socialista svizzero;
it;elections-1-B-024;2;Jäggi;Hardy;Soletta;Partito socialista svizzero;
it;elections-1-B-024;3;Kälin;Karin;Soletta;Partito socialista svizzero;
it;elections-1-B-024;4;Kummer;Angela;Soletta;Partito socialista svizzero;
it;elections-1-B-024;5;Marbet;Thomas;Soletta;Partito socialista svizzero;
it;elections-1-B-024;6;Minikus;Daniela;Soletta;Partito socialista svizzero;
it;elections-1-B-024;7;Petiti;Angela;Soletta;Partito socialista svizzero;
it;elections-1-B-024;8;Roth;Franziska;Soletta;Partito socialista svizzero;
it;elections-1-B-024;9;Rumy;Farah;Soletta;Partito socialista svizzero;
it;elections-1-B-024;10;Steggerda;John;Soletta;Partito socialista svizzero;
it;elections-1-B-024;11;Vögeli;Nadine;Soletta;Partito socialista svizzero;
it;elections-1-B-024;12;Wyss;Nicole;Soletta;Partito socialista svizzero;
it;elections-1-B-025;1;Roth;Franziska (SR-Kampagne);Soletta;Partito socialista svizzero;
it;elections-1-B-026;1;Jost;Marc;Berna;Partito evangelico svizzero;
it;elections-1-B-026;2;Leuenberger;Simon;Berna;Partito evangelico svizzero;
it;elections-1-B-026;3;Sotzter-Wyss;Barbara;Berna;Partito evangelico svizzero;
it;elections-1-B-026;4;Arni-Séquin;Denise;Berna;Partito evangelico svizzero;
it;elections-1-B-026;5;Beutler-Hohenberger;Melanie;Berna;Partito evangelico svizzero;
it;elections-1-B-026;6;Bossard-Jenni;Tabea;Berna;Partito evangelico svizzero;
it;elections-1-B-026;7;Fink;Anna;Berna;Partito evangelico svizzero;
it;elections-1-B-026;8;Geiser;Herbert;Berna;Partito evangelico svizzero;
it;elections-1-B-026;9;Gerber;Tom;Berna;Partito evangelico svizzero;
it;elections-1-B-026;10;Gloor;Yannick;Berna;Partito evangelico svizzero;
it;elections-1-B-026;11;Hofer;Christine;Berna;Partito evangelico svizzero;
it;elections-1-B-026;12;Jans-Troxler;Bettina;Berna;Partito evangelico svizzero;
it;elections-1-B-026;13;Liechti-Lanz;Esther;Berna;Partito evangelico svizzero;
it;elections-1-B-026;14;Lüscher-Njoroge;Annah;Berna;Partito evangelico svizzero;
it;elections-1-B-026;15;Müller;René;Berna;Partito evangelico svizzero;
it;elections-1-B-026;16;Rentsch;Lukas;Berna;Partito evangelico svizzero;
it;elections-1-B-026;17;Rohrer-Schüle;Therese;Berna;Partito evangelico svizzero;
it;elections-1-B-026;18;Schnegg;Christine;Berna;Partito evangelico svizzero;
it;elections-1-B-026;19;Staub;Vanessa;Berna;Partito evangelico svizzero;
it;elections-1-B-026;20;Steiner;Hanspeter;Berna;Partito evangelico svizzero;
it;elections-1-B-026;21;Streiff;Katja;Berna;Partito evangelico svizzero;
it;elections-1-B-026;22;Stürmer;Matthias;Berna;Partito evangelico svizzero;
it;elections-1-B-026;23;Wüthrich;Florian;Berna;Partito evangelico svizzero;
it;elections-1-B-026;24;Zaugg;Bernhard;Berna;Partito evangelico svizzero;
it;elections-1-B-027;1;Clivaz;Christophe;Vallese;VERDI Svizzeri;
it;elections-1-B-027;2;Moulin;Daria;Vallese;VERDI Svizzeri;
it;elections-1-B-027;3;Revaz;Emmanuel;Vallese;VERDI Svizzeri;
it;elections-1-B-027;4;Michellod;Mathilde;Vallese;VERDI Svizzeri;
it;elections-1-B-027;5;Fournier;Sabine;Vallese;VERDI Svizzeri;
it;elections-1-B-027;6;Morisod;Daniel;Vallese;VERDI Svizzeri;
it;elections-1-B-027;7;Hofmann Jacquod;Mireille;Vallese;VERDI Svizzeri;
it;elections-1-B-027;8;Kuster;Dominique;Vallese;VERDI Svizzeri;
it;elections-1-B-028;1;Weichelt;Manuela;Zugo;VERDI Svizzeri;
it;elections-1-B-028;2;Gubser;Trix;Zugo;VERDI Svizzeri;
it;elections-1-B-028;3;Lustenberger;Andreas;Zugo;VERDI Svizzeri;
it;elections-1-B-028;4;Zimmermann;Tabea;Zugo;VERDI Svizzeri;
it;elections-1-B-028;5;Andreas;Iten;Zugo;VERDI Svizzeri;
it;elections-1-B-028;6;Durisch;Antonia;Zugo;VERDI Svizzeri;
it;elections-1-B-028;7;Franzini;Luzian;Zugo;VERDI Svizzeri;
it;elections-1-B-028;8;Jans;Katharina;Zugo;VERDI Svizzeri;
it;elections-1-B-028;9;Carlen;Magdalena;Zugo;VERDI Svizzeri;
it;elections-1-B-028;10;Küng;Julia;Zugo;VERDI Svizzeri;
it;elections-1-B-028;11;Heim;Linus;Zugo;VERDI Svizzeri;
it;elections-1-B-028;12;Raud;Malena;Zugo;VERDI Svizzeri;
it;elections-1-B-028;13;Meier;Delia;Zugo;VERDI Svizzeri;
it;elections-1-B-028;14;Zwyssig;Dominic;Zugo;VERDI Svizzeri;
it;elections-1-B-028;15;Moczko;Elena;Zugo;VERDI Svizzeri;
it;elections-1-B-028;16;Haas;Esther;Zugo;VERDI Svizzeri;
it;elections-1-B-028;17;Affentranger;Martin;Zugo;VERDI Svizzeri;
it;elections-1-B-028;18;Engel;Livia;Zugo;VERDI Svizzeri;
it;elections-1-B-028;19;Vuichard;Stephanie;Zugo;VERDI Svizzeri;
it;elections-1-B-028;20;Uster;Simon;Zugo;VERDI Svizzeri;
it;elections-1-B-028;21;Odermatt;Anastas;Zugo;VERDI Svizzeri;
it;elections-1-B-029;1;Herter;Balthasar;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;2;Knellwolf;Andrea;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;3;Conti;Tiziana;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;4;Huber;Patrick;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;5;Brenneis-Hobi;Manuela;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;6;Natoli;Marco;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;7;Murray;Sara;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;8;Winkler;Kilian;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;9;Strahm;Andrea;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;10;Isler;Beatrice;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;11;Lötscher-Steiger;Bruno;Basilea-Città;Alleanza del Centro;
it;elections-1-B-029;12;Wehrle;Stefan;Basilea-Città;Alleanza del Centro;
it;elections-1-B-030;1;Von Overbeck;Jan Alfred;Vaud;PLR.I Liberali Radicali;
it;elections-1-B-031;1;Bellaiche;Judith;Zurigo;Partito Verde liberale;
it;elections-1-B-032;1;Colombo;Moreno;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;2;Dafond;Felice;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;3;Farinelli;Alex;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;4;Ferrara;Natalia;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;5;Gianella;Alessandra;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;6;Gianini;Simone;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;7;Morel;Paolo;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-032;8;Viscardi;Giovanna;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-033;1;Steinmann-Fehr;Sabine;Glarona;Partito socialista svizzero;
it;elections-1-B-034;1;Lanz;Raphael;Berna;Unione democratica di Centro;
it;elections-1-B-035;1;;;in tutta la Svizzera;Indipendente;Wahlzeitung Nationalratswahlen 2023
it;elections-1-B-036;1;Schoop;Adrian;Argovia;PLR.I Liberali Radicali;
it;elections-1-B-037;1;Suter;Gabriela;Argovia;Partito socialista svizzero;
it;elections-1-B-037;2;Cermuth;Cédric;Argovia;Partito socialista svizzero;
it;elections-1-B-037;3;Brizzi;Simona;Argovia;Partito socialista svizzero;
it;elections-1-B-037;4;Hunziker;Lelia;Argovia;Partito socialista svizzero;
it;elections-1-B-037;5;Brügger;Martin;Argovia;Partito socialista svizzero;
it;elections-1-B-037;6;Basler;Colette;Argovia;Partito socialista svizzero;
it;elections-1-B-037;7;Jenni;Mia;Argovia;Partito socialista svizzero;
it;elections-1-B-037;8;Burger;Alain;Argovia;Partito socialista svizzero;
it;elections-1-B-037;9;Binggeli;Tatjana;Argovia;Partito socialista svizzero;
it;elections-1-B-037;10;Capanni;Luzia;Argovia;Partito socialista svizzero;
it;elections-1-B-037;11;Dietrich;Stefan;Argovia;Partito socialista svizzero;
it;elections-1-B-037;12;Gökçen;Sinem;Argovia;Partito socialista svizzero;
it;elections-1-B-037;13;Lanz;Lucia;Argovia;Partito socialista svizzero;
it;elections-1-B-037;14;Bär;Daniel;Argovia;Partito socialista svizzero;
it;elections-1-B-037;15;Stocker Kalberer;Barbara;Argovia;Partito socialista svizzero;
it;elections-1-B-037;16;Engeli;Lucia;Argovia;Partito socialista svizzero;
it;elections-1-B-038;1;Wyss;Sarah;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;2;Atici;Mustafa;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;3;Mathys;Lisa;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;4;von Wartburg;Christian;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;5;König;Dominique;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;6;Verrey;Etiennette J.;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;7;Baerlocher;Thomas;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-038;8;Burckhardt;Leonhard;Basilea-Città;Partito socialista svizzero;
it;elections-1-B-039;1;Nussbaum;Adrian;Lucerna;Alleanza del Centro;
it;elections-1-B-040;1;Frank;Reto;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;2;Grüter;Franz;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;3;Haller;Dieter;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;4;Marti;René;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;5;Meyer-Huwyler;Sandra;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;6;Steiner;Bernhard;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;7;Thalmann;Vroni;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;8;Wandeler;Andy;Lucerna;Unione democratica di Centro;
it;elections-1-B-040;9;Ursprung;Jasmin;Lucerna;Unione democratica di Centro;
it;elections-1-B-041;1;Fivaz;Fabien;Neuchâtel;VERDI Svizzeri;
it;elections-1-B-041;2;Chollet;Clarence;Neuchâtel;VERDI Svizzeri;
it;elections-1-B-041;3;Dubosson;Valérie;Neuchâtel;VERDI Svizzeri;
it;elections-1-B-041;4;Schwab;Fabian;Neuchâtel;VERDI Svizzeri;
it;elections-1-B-042;1;Fischer;Roland;Lucerna;Partito Verde liberale;
it;elections-1-B-042;2;Huser;Claudia;Lucerna;Partito Verde liberale;
it;elections-1-B-042;3;Schaller;Riccarda;Lucerna;Partito Verde liberale;
it;elections-1-B-042;4;Kronenberg;Tamina;Lucerna;Partito Verde liberale;
it;elections-1-B-042;5;Jost;Manuela;Lucerna;Partito Verde liberale;
it;elections-1-B-042;6;Lang;Tobias;Lucerna;Partito Verde liberale;
it;elections-1-B-042;7;Kravogel;Chris;Lucerna;Partito Verde liberale;
it;elections-1-B-042;8;Howald;Simon;Lucerna;Partito Verde liberale;
it;elections-1-B-042;9;Lütolf;Thiam;Lucerna;Partito Verde liberale;
it;elections-1-B-043;1;Aeschi;Thomas;Zugo;Unione democratica di Centro;
it;elections-1-B-043;2;Bärlocher;Christoph;San Gallo;Alleanza del Centro;
it;elections-1-B-043;3;Bauer;Philippe;Neuchâtel;PLR.I Liberali Radicali;
it;elections-1-B-043;4;Bäumle;Martin;Zurigo;Partito Verde liberale;
it;elections-1-B-043;5;Binder-Keller;Marianne;Argovia;Alleanza del Centro;
it;elections-1-B-043;6;Bregy;Philipp Matthias;Vallese;Alleanza del Centro;
it;elections-1-B-043;7;Brunner;Hansjörg;Turgovia;PLR.I Liberali Radicali;
it;elections-1-B-043;8;Bührer;Karin;Lucerna;PLR.I Liberali Radicali;
it;elections-1-B-043;9;Burkart;Thierry;Argovia;PLR.I Liberali Radicali;
it;elections-1-B-043;10;Candinas;Martin;Grigioni;Alleanza del Centro;
it;elections-1-B-043;11;Chassot;Isabelle;Friburgo;Alleanza del Centro;
it;elections-1-B-043;12;Dittli;Josef;Uri;PLR.I Liberali Radicali;
it;elections-1-B-043;13;Dobler;Marcel;San Gallo;PLR.I Liberali Radicali;
it;elections-1-B-043;14;Egger;Mike;San Gallo;Unione democratica di Centro;
it;elections-1-B-043;15;Eigensatz;Alexander;Argovia;PLR.I Liberali Radicali;
it;elections-1-B-043;16;Engler;Stefan;Grigioni;Alleanza del Centro;
it;elections-1-B-043;17;Ettlin;Erich;Obvaldo;Alleanza del Centro;
it;elections-1-B-043;18;Farinelli;Alex;Ticino;PLR.I Liberali Radicali;
it;elections-1-B-043;19;Feller;Olivier;Vaud;PLR.I Liberali Radicali;
it;elections-1-B-043;20;Freiermuth;Sabina;Argovia;PLR.I Liberali Radicali;
it;elections-1-B-043;21;Gapany;Johanna;Friburgo;PLR.I Liberali Radicali;
it;elections-1-B-043;22;Giezendanner;Benjamin;Argovia;Unione democratica di Centro;
it;elections-1-B-043;23;Glarner;Jeanine;Argovia;PLR.I Liberali Radicali;
it;elections-1-B-043;24;Glur;Christian;Argovia;Unione democratica di Centro;
it;elections-1-B-043;25;Gössi;Petra;Svitto;PLR.I Liberali Radicali;
it;elections-1-B-043;26;Graber;Michael;Vallese;Unione democratica di Centro;
it;elections-1-B-043;27;Grossen;Jürg;Zurigo;Partito Verde liberale;
it;elections-1-B-043;28;Gutjahr;Diana;Turgovia;Unione democratica di Centro;
it;elections-1-B-043;29;Hagen;Corvin;San Gallo;Alleanza del Centro;
it;elections-1-B-043;30;Heimgartner;Stefanie;Argovia;Unione democratica di Centro;
it;elections-1-B-043;31;Hurter;Thomas;Sciaffusa;Unione democratica di Centro;
it;elections-1-B-043;32;Imark;Christian;Soletta;Unione democratica di Centro;
it;elections-1-B-043;33;Jauslin;Matthias Samuel;Argovia;PLR.I Liberali Radicali;
it;elections-1-B-043;34;Kaufmann;Alfons Paul;Argovia;Alleanza del Centro;
it;elections-1-B-043;35;Knöpfel;Hans;Zurigo;PLR.I Liberali Radicali;
it;elections-1-B-043;36;Kutter;Philipp;Zurigo;Alleanza del Centro;
