language;declaration_id;candidate_seq;last_name;first_name;canton;party_affiliation;candidate_group
fr;elections-1-B-001;1;Hegglin;Peter;Zoug;Le Centre;
fr;elections-1-B-001;2;Pfister;Gerhard;Zoug;Le Centre;
fr;elections-1-B-001;3;Käch;Manuela;Zoug;Le Centre;
fr;elections-1-B-001;4;Rust;Peter;Zoug;Le Centre;
fr;elections-1-B-001;5;Barmet;Monika;Zoug;Le Centre;
fr;elections-1-B-001;6;Abramovic;Ivan;Zoug;Le Centre;
fr;elections-1-B-001;7;Battiston;Gabriele;Zoug;Le Centre;
fr;elections-1-B-001;8;Meierhans;Lena;Zoug;Le Centre;
fr;elections-1-B-001;9;Röösli;Flavia;Zoug;Le Centre;
fr;elections-1-B-001;10;Iten;Patrick;Zoug;Le Centre;
fr;elections-1-B-001;11;Wiederkehr;Roger;Zoug;Le Centre;
fr;elections-1-B-001;12;Kremmel;Corina;Zoug;Le Centre;
fr;elections-1-B-001;13;Ebneter;Matthias;Zoug;Le Centre;
fr;elections-1-B-002;1;Paganini;Nicolò;Saint-Gall;Le Centre;
fr;elections-1-B-003;1;Häberli-Koller;Brigitte;Thurgovie;Le Centre;
fr;elections-1-B-003;2;Stark;Jakob;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-003;3;Brunner;Hansjörg;Thurgovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-003;4;Gutjahr;Diana;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-003;5;Hollenstein;Roland;Thurgovie;Le Centre;
fr;elections-1-B-003;6;Leu;Thomas;Thurgovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-003;7;Lohr;Christian;Thurgovie;Le Centre;
fr;elections-1-B-003;8;Macedo;Gabriel;Thurgovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-003;9;Mader;Christian;Thurgovie;Union Démocratique Féderale;
fr;elections-1-B-003;10;Madörin;Lukas;Thurgovie;Union Démocratique Féderale;
fr;elections-1-B-003;11;Schenk;Peter;Thurgovie;Union Démocratique Féderale;
fr;elections-1-B-003;12;Schmid;Pascal;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-003;13;Stähl;Michèle;Thurgovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-003;14;Strupler;Manuel;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-003;15;Vietze;Kristiane;Thurgovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-004;1;Feller;Olivier;Vaud;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-005;1;Gutjahr;Diana;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-005;2;Strupler;Manuel;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-005;3;Schmid;Pascal;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-005;4;Bachmann;Eveline;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-005;5;Neuweiler;Denise;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-005;6;Ricklin;Judith;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-005;7;Stark;Jakob;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-006;1;Schmid;Pascal;Thurgovie;Union Démocratique du Centre;
fr;elections-1-B-007;1;Brahier;Amélie;Jura;Le Centre;
fr;elections-1-B-007;2;Voillat;Magali;Jura;Le Centre;
fr;elections-1-B-007;3;Froidevaux;Anne;Jura;Le Centre;
fr;elections-1-B-007;4;Corbat;Gauthier;Jura;Le Centre;
fr;elections-1-B-007;5;Piquerez;Clément;Jura;Le Centre;
fr;elections-1-B-007;6;Montavon;Aubin;Jura;Le Centre;
fr;elections-1-B-007;7;Juillard;Charles;Jura;Le Centre;
fr;elections-1-B-007;8;Monin;François;Jura;Le Centre;
fr;elections-1-B-008;1;Zuberbühler;David;Appenzell Rh.-Ext.;Union Démocratique du Centre;
fr;elections-1-B-009;1;Rohrer;Sofia;Zurich;Autres partis politiques;
fr;elections-1-B-009;2;Mitondo;Florine;Zurich;Autres partis politiques;
fr;elections-1-B-009;3;Vareni;Dario;Zurich;Autres partis politiques;
fr;elections-1-B-009;4;Muster;Valeria;Zurich;Autres partis politiques;
fr;elections-1-B-009;5;Columberg;Leandra;Zurich;Autres partis politiques;
fr;elections-1-B-009;6;Gürsoy;Selay;Zurich;Autres partis politiques;
fr;elections-1-B-009;7;Fischer;Laura;Zurich;Autres partis politiques;
fr;elections-1-B-009;8;Weidmann;Michi;Zurich;Autres partis politiques;
fr;elections-1-B-009;9;Akdemir;Eda;Zurich;Autres partis politiques;
fr;elections-1-B-009;10;Schulz;Lois;Zurich;Autres partis politiques;
fr;elections-1-B-009;11;Stettler;Somon;Zurich;Autres partis politiques;
fr;elections-1-B-009;12;Witzig;Dimitri;Zurich;Autres partis politiques;
fr;elections-1-B-009;13;Frauchiger;Anna Luna;Zurich;Autres partis politiques;
fr;elections-1-B-009;14;Voss;Pia;Zurich;Autres partis politiques;
fr;elections-1-B-009;15;Muggli;Silas;Zurich;Autres partis politiques;
fr;elections-1-B-009;16;Wiesendanger;Alina;Zurich;Autres partis politiques;
fr;elections-1-B-009;17;Lohrer;Saamel;Zurich;Autres partis politiques;
fr;elections-1-B-009;18;Semenova;Daria;Zurich;Autres partis politiques;
fr;elections-1-B-009;19;Sharabi;Rebecca;Zurich;Autres partis politiques;
fr;elections-1-B-009;20;Siegfried;Wanda;Zurich;Autres partis politiques;
fr;elections-1-B-009;21;Bosshard;Leonardo;Zurich;Autres partis politiques;
fr;elections-1-B-009;22;Onambele;Alma;Zurich;Autres partis politiques;
fr;elections-1-B-009;23;Bono;Chiara;Zurich;Autres partis politiques;
fr;elections-1-B-009;24;Löffler;Alicia;Zurich;Autres partis politiques;
fr;elections-1-B-009;25;Landau;Ben;Zurich;Autres partis politiques;
fr;elections-1-B-009;26;Wehrli;Finn;Zurich;Autres partis politiques;
fr;elections-1-B-009;27;Forestier;Sarina;Zurich;Autres partis politiques;
fr;elections-1-B-009;28;Suter;Jan;Zurich;Autres partis politiques;
fr;elections-1-B-009;29;Rüegg;Rafael;Zurich;Autres partis politiques;
fr;elections-1-B-009;30;Nater;Nora;Zurich;Autres partis politiques;
fr;elections-1-B-009;31;Käser;Lukas;Zurich;Autres partis politiques;
fr;elections-1-B-009;32;Speer;Jelena;Zurich;Autres partis politiques;
fr;elections-1-B-009;33;Lusti;Gian;Zurich;Autres partis politiques;
fr;elections-1-B-009;34;Hammad;Nevin;Zurich;Parti socialiste suisse;
fr;elections-1-B-009;35;Siegrist;Nicola;Zurich;Parti socialiste suisse;
fr;elections-1-B-009;36;Yildiz;Efe;Zurich;Parti socialiste suisse;
fr;elections-1-B-010;1;Borer-Mathys;Barbara;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;1;Giezendanner;Benjamin;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;2;Glarner;Andreas;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;3;Burgherr;Thomas;Argovie;Parti évangélique suisse;
fr;elections-1-B-011;4;Bircher;Martina;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;5;Heimgartner;Stefanie;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;6;Huber;Alois;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;7;Riner;Christoph;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;8;Glur;Christian;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;9;Hagenbuch;Christoph;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;10;Stutz;Désirée;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;11;Barp;Miro;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;12;Borer-Mathys;Barbara;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;13;Burger;Nicole;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;14;Gosteli;Patrick;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;15;Gut;Philipp;Argovie;Union Démocratique du Centre;
fr;elections-1-B-011;16;Jäggi;Rolf;Argovie;Union Démocratique du Centre;
fr;elections-1-B-012;1;Vincenz-Stauffacher;Susanne;Saint-Gall;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-012;2;Dobler;Marcel;Saint-Gall;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-012;3;Abderhalden;Andrea;Saint-Gall;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-012;4;Toldo;Thomas;Saint-Gall;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-012;5;Paganini;Nicolo;Saint-Gall;Le Centre;
fr;elections-1-B-012;6;Bärlocher;Christoph;Saint-Gall;Le Centre;
fr;elections-1-B-012;7;Dürr;Patrick;Saint-Gall;Le Centre;
fr;elections-1-B-012;8;Grünenfelder;Daniel;Saint-Gall;Le Centre;
fr;elections-1-B-012;9;Büchel;Roland Rino;Saint-Gall;Union Démocratique du Centre;
fr;elections-1-B-012;10;Egger;Mike;Saint-Gall;Union Démocratique du Centre;
fr;elections-1-B-012;11;Gartmann;Walter;Saint-Gall;Union Démocratique du Centre;
fr;elections-1-B-012;12;Götte;Michael;Saint-Gall;Union Démocratique du Centre;
fr;elections-1-B-013;1;Silberschmidt;Andri;Zurich;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-014;1;Spring;Laura;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;2;Töngi;Michael;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;3;Wiget;Alina;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;4;Zbinden;Samuel;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;5;Günes;Erbil;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;6;Estermann;Rahel;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;7;Aregger;Markus;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;8;Studhalter;Irina;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;9;Koch;Hannes;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;10;Heselhaus;Sabine;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;11;Hofer;Andreas;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;12;Christen Weizenegger;Claudia;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;13;Wiget;Cyrill;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;14;Kopp;Gabi;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;15;Steiger;Urs;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;16;Felber;Caroline;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;17;Lerch;Peter;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;18;Hruza Schmid;Peter;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;19;Meile;Antonia;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;20;Rolla;Christov;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;21;Sebastiampillai;Sofia;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;22;Liembd;Marco;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;23;Meyer;Simon;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;24;Mahler;Val;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;25;Ciallella;Jan;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;26;Walther;Lukas;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-014;27;Wüest;Angela;Lucerne;Les VERT-E-S suisses;
fr;elections-1-B-015;1;;;dans toute la Suisse;Les VERT-E-S suisses;Nationalratswahlen
fr;elections-1-B-016;1;Grüter;Franz;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-017;1;Farinelli;Alex;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-018;1;Walti;Beat;Zurich;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-019;1;Avdili;Përparim;Zurich;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-020;1;;;dans toute la Suisse;Parti socialiste suisse;Nationale Wahlen 2023 JUSO Schweiz
fr;elections-1-B-021;1;Rogenmoser;Romaine;Zurich;Union Démocratique du Centre;
fr;elections-1-B-022;1;Binder-Keller;Marianne;Argovie;Le Centre;
fr;elections-1-B-022;2;Meier;Andreas;Argovie;Le Centre;
fr;elections-1-B-022;3;Bally;Maya;Argovie;Le Centre;
fr;elections-1-B-022;4;Bucher;Ralf;Argovie;Le Centre;
fr;elections-1-B-022;5;Kaufmann;Alfons Paul;Argovie;Le Centre;
fr;elections-1-B-022;6;Bachmann-Roth;Christina;Argovie;Le Centre;
fr;elections-1-B-022;7;Saner;Edith;Argovie;Le Centre;
fr;elections-1-B-022;8;Rotzetter;Andre;Argovie;Le Centre;
fr;elections-1-B-022;9;Wyler;Roman;Argovie;Le Centre;
fr;elections-1-B-022;10;Wick;Jacqueline;Argovie;Le Centre;
fr;elections-1-B-022;11;Baur;Jürg;Argovie;Le Centre;
fr;elections-1-B-022;12;Brem-Ingold;Rita;Argovie;Le Centre;
fr;elections-1-B-022;13;Schneider;Markus;Argovie;Le Centre;
fr;elections-1-B-022;14;Weishaupt;Robert;Argovie;Le Centre;
fr;elections-1-B-022;15;Landolfo;Isabell;Argovie;Le Centre;
fr;elections-1-B-022;16;Mezzi;Daniele;Argovie;Le Centre;
fr;elections-1-B-023;1;Brodard;Claude;Fribourg;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-024;1;Bürki-Kopp;Simon;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;2;Jäggi;Hardy;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;3;Kälin;Karin;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;4;Kummer;Angela;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;5;Marbet;Thomas;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;6;Minikus;Daniela;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;7;Petiti;Angela;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;8;Roth;Franziska;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;9;Rumy;Farah;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;10;Steggerda;John;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;11;Vögeli;Nadine;Soleure;Parti socialiste suisse;
fr;elections-1-B-024;12;Wyss;Nicole;Soleure;Parti socialiste suisse;
fr;elections-1-B-025;1;Roth;Franziska (SR-Kampagne);Soleure;Parti socialiste suisse;
fr;elections-1-B-026;1;Jost;Marc;Berne;Parti évangélique suisse;
fr;elections-1-B-026;2;Leuenberger;Simon;Berne;Parti évangélique suisse;
fr;elections-1-B-026;3;Sotzter-Wyss;Barbara;Berne;Parti évangélique suisse;
fr;elections-1-B-026;4;Arni-Séquin;Denise;Berne;Parti évangélique suisse;
fr;elections-1-B-026;5;Beutler-Hohenberger;Melanie;Berne;Parti évangélique suisse;
fr;elections-1-B-026;6;Bossard-Jenni;Tabea;Berne;Parti évangélique suisse;
fr;elections-1-B-026;7;Fink;Anna;Berne;Parti évangélique suisse;
fr;elections-1-B-026;8;Geiser;Herbert;Berne;Parti évangélique suisse;
fr;elections-1-B-026;9;Gerber;Tom;Berne;Parti évangélique suisse;
fr;elections-1-B-026;10;Gloor;Yannick;Berne;Parti évangélique suisse;
fr;elections-1-B-026;11;Hofer;Christine;Berne;Parti évangélique suisse;
fr;elections-1-B-026;12;Jans-Troxler;Bettina;Berne;Parti évangélique suisse;
fr;elections-1-B-026;13;Liechti-Lanz;Esther;Berne;Parti évangélique suisse;
fr;elections-1-B-026;14;Lüscher-Njoroge;Annah;Berne;Parti évangélique suisse;
fr;elections-1-B-026;15;Müller;René;Berne;Parti évangélique suisse;
fr;elections-1-B-026;16;Rentsch;Lukas;Berne;Parti évangélique suisse;
fr;elections-1-B-026;17;Rohrer-Schüle;Therese;Berne;Parti évangélique suisse;
fr;elections-1-B-026;18;Schnegg;Christine;Berne;Parti évangélique suisse;
fr;elections-1-B-026;19;Staub;Vanessa;Berne;Parti évangélique suisse;
fr;elections-1-B-026;20;Steiner;Hanspeter;Berne;Parti évangélique suisse;
fr;elections-1-B-026;21;Streiff;Katja;Berne;Parti évangélique suisse;
fr;elections-1-B-026;22;Stürmer;Matthias;Berne;Parti évangélique suisse;
fr;elections-1-B-026;23;Wüthrich;Florian;Berne;Parti évangélique suisse;
fr;elections-1-B-026;24;Zaugg;Bernhard;Berne;Parti évangélique suisse;
fr;elections-1-B-027;1;Clivaz;Christophe;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;2;Moulin;Daria;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;3;Revaz;Emmanuel;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;4;Michellod;Mathilde;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;5;Fournier;Sabine;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;6;Morisod;Daniel;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;7;Hofmann Jacquod;Mireille;Valais;Les VERT-E-S suisses;
fr;elections-1-B-027;8;Kuster;Dominique;Valais;Les VERT-E-S suisses;
fr;elections-1-B-028;1;Weichelt;Manuela;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;2;Gubser;Trix;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;3;Lustenberger;Andreas;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;4;Zimmermann;Tabea;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;5;Andreas;Iten;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;6;Durisch;Antonia;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;7;Franzini;Luzian;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;8;Jans;Katharina;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;9;Carlen;Magdalena;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;10;Küng;Julia;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;11;Heim;Linus;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;12;Raud;Malena;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;13;Meier;Delia;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;14;Zwyssig;Dominic;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;15;Moczko;Elena;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;16;Haas;Esther;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;17;Affentranger;Martin;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;18;Engel;Livia;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;19;Vuichard;Stephanie;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;20;Uster;Simon;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-028;21;Odermatt;Anastas;Zoug;Les VERT-E-S suisses;
fr;elections-1-B-029;1;Herter;Balthasar;Bâle-Ville;Le Centre;
fr;elections-1-B-029;2;Knellwolf;Andrea;Bâle-Ville;Le Centre;
fr;elections-1-B-029;3;Conti;Tiziana;Bâle-Ville;Le Centre;
fr;elections-1-B-029;4;Huber;Patrick;Bâle-Ville;Le Centre;
fr;elections-1-B-029;5;Brenneis-Hobi;Manuela;Bâle-Ville;Le Centre;
fr;elections-1-B-029;6;Natoli;Marco;Bâle-Ville;Le Centre;
fr;elections-1-B-029;7;Murray;Sara;Bâle-Ville;Le Centre;
fr;elections-1-B-029;8;Winkler;Kilian;Bâle-Ville;Le Centre;
fr;elections-1-B-029;9;Strahm;Andrea;Bâle-Ville;Le Centre;
fr;elections-1-B-029;10;Isler;Beatrice;Bâle-Ville;Le Centre;
fr;elections-1-B-029;11;Lötscher-Steiger;Bruno;Bâle-Ville;Le Centre;
fr;elections-1-B-029;12;Wehrle;Stefan;Bâle-Ville;Le Centre;
fr;elections-1-B-030;1;Von Overbeck;Jan Alfred;Vaud;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-031;1;Bellaiche;Judith;Zurich;Parti vert'libéral;
fr;elections-1-B-032;1;Colombo;Moreno;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;2;Dafond;Felice;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;3;Farinelli;Alex;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;4;Ferrara;Natalia;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;5;Gianella;Alessandra;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;6;Gianini;Simone;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;7;Morel;Paolo;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-032;8;Viscardi;Giovanna;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-033;1;Steinmann-Fehr;Sabine;Glaris;Parti socialiste suisse;
fr;elections-1-B-034;1;Lanz;Raphael;Berne;Union Démocratique du Centre;
fr;elections-1-B-035;1;;;dans toute la Suisse;Indépendant;Wahlzeitung Nationalratswahlen 2023
fr;elections-1-B-036;1;Schoop;Adrian;Argovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-037;1;Suter;Gabriela;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;2;Cermuth;Cédric;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;3;Brizzi;Simona;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;4;Hunziker;Lelia;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;5;Brügger;Martin;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;6;Basler;Colette;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;7;Jenni;Mia;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;8;Burger;Alain;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;9;Binggeli;Tatjana;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;10;Capanni;Luzia;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;11;Dietrich;Stefan;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;12;Gökçen;Sinem;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;13;Lanz;Lucia;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;14;Bär;Daniel;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;15;Stocker Kalberer;Barbara;Argovie;Parti socialiste suisse;
fr;elections-1-B-037;16;Engeli;Lucia;Argovie;Parti socialiste suisse;
fr;elections-1-B-038;1;Wyss;Sarah;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;2;Atici;Mustafa;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;3;Mathys;Lisa;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;4;von Wartburg;Christian;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;5;König;Dominique;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;6;Verrey;Etiennette J.;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;7;Baerlocher;Thomas;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-038;8;Burckhardt;Leonhard;Bâle-Ville;Parti socialiste suisse;
fr;elections-1-B-039;1;Nussbaum;Adrian;Lucerne;Le Centre;
fr;elections-1-B-040;1;Frank;Reto;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;2;Grüter;Franz;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;3;Haller;Dieter;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;4;Marti;René;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;5;Meyer-Huwyler;Sandra;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;6;Steiner;Bernhard;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;7;Thalmann;Vroni;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;8;Wandeler;Andy;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-040;9;Ursprung;Jasmin;Lucerne;Union Démocratique du Centre;
fr;elections-1-B-041;1;Fivaz;Fabien;Neuchâtel;Les VERT-E-S suisses;
fr;elections-1-B-041;2;Chollet;Clarence;Neuchâtel;Les VERT-E-S suisses;
fr;elections-1-B-041;3;Dubosson;Valérie;Neuchâtel;Les VERT-E-S suisses;
fr;elections-1-B-041;4;Schwab;Fabian;Neuchâtel;Les VERT-E-S suisses;
fr;elections-1-B-042;1;Fischer;Roland;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;2;Huser;Claudia;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;3;Schaller;Riccarda;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;4;Kronenberg;Tamina;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;5;Jost;Manuela;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;6;Lang;Tobias;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;7;Kravogel;Chris;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;8;Howald;Simon;Lucerne;Parti vert'libéral;
fr;elections-1-B-042;9;Lütolf;Thiam;Lucerne;Parti vert'libéral;
fr;elections-1-B-043;1;Aeschi;Thomas;Zoug;Union Démocratique du Centre;
fr;elections-1-B-043;2;Bärlocher;Christoph;Saint-Gall;Le Centre;
fr;elections-1-B-043;3;Bauer;Philippe;Neuchâtel;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;4;Bäumle;Martin;Zurich;Parti vert'libéral;
fr;elections-1-B-043;5;Binder-Keller;Marianne;Argovie;Le Centre;
fr;elections-1-B-043;6;Bregy;Philipp Matthias;Valais;Le Centre;
fr;elections-1-B-043;7;Brunner;Hansjörg;Thurgovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;8;Bührer;Karin;Lucerne;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;9;Burkart;Thierry;Argovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;10;Candinas;Martin;Grisons;Le Centre;
fr;elections-1-B-043;11;Chassot;Isabelle;Fribourg;Le Centre;
fr;elections-1-B-043;12;Dittli;Josef;Uri;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;13;Dobler;Marcel;Saint-Gall;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;14;Egger;Mike;Saint-Gall;Union Démocratique du Centre;
fr;elections-1-B-043;15;Eigensatz;Alexander;Argovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;16;Engler;Stefan;Grisons;Le Centre;
fr;elections-1-B-043;17;Ettlin;Erich;Obwald;Le Centre;
fr;elections-1-B-043;18;Farinelli;Alex;Tessin;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;19;Feller;Olivier;Vaud;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;20;Freiermuth;Sabina;Argovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;21;Gapany;Johanna;Fribourg;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;22;Giezendanner;Benjamin;Argovie;Union Démocratique du Centre;
fr;elections-1-B-043;23;Glarner;Jeanine;Argovie;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;24;Glur;Christian;Argovie;Union Démocratique du Centre;
fr;elections-1-B-043;25;Gössi;Petra;Schwytz;PLR.Les Libéraux-Radicaux;
fr;elections-1-B-043;26;Graber;Michael;Valais;Union Démocratique du Centre;
fr;elections-1-B-043;27;Grossen;Jürg;Zurich;Parti vert'libéral;
